idx,class,conversation
870,일반 대화,"나 오늘 정말 가고싶은 동물카페를 봤어.
정말? 왜 가고싶은데?
내가 좋아하는 고양이들이 정말 많더라.
너 고양이 진짜 좋아하잖아.
맞아. 종류도 많고 만지고 먹이도 줄 수 있나봐.
가면 무척 좋아하겠다. 다음에 갈까?
좋아. 거기가면 고양이 집으로 데려오고 싶을 거 같아.
너무 귀엽긴 하겠다.
나도 고양이가 세상에서 제일 귀여운 거 같아.
너도 그렇게 생각하구나.
우리 나중에 꼭 고양이 키우자.
좋아. 잘 키울 자신 있어."
871,일반 대화,"등산 좋아하니?
등산은 좋아하는데 산을 잘 못 타
어 등산 좋아하는데 요즘 못 갔네
아~나도 도시파라서 산은 안 좋아하는데
나는 내리막길이 너무 힘들더라구
가을 다 가기 전에 등산 가고 싶다
요즘 가을이라 단풍보러 가고 싶어
너무 힘들지 않은 코스는 가고 싶어
맞아 단풍보러 가고 싶어
아~내리막이 무릎이 많이 상하지
막걸리도 한 잔 마시면 좋지
그래서 등산 스틱이 필수야"
872,일반 대화,"다들 요즘에 뭐 공부하고 있는 것 있어?
나는 특별히 공부하는 것은 없어.
나는 곧 졸업이라서 졸업시험 준비하느라 전공 공부 중이야.
졸업시험을 봐야한다니 공부하는 것도 힘들겠다.
그러게 공부하는 거는 할 만해?
너무 오랜만에 전공 공부를 하려니까 쉽지는 않더라.
아이고, 그럴 수도 있겠다.
그래도 할 수 있으니까 잘 해보자.
그래, 졸업해야 하니까 밤낮 없이 공부해야지.
너는 끈기가 있으니까 분명 잘 해낼 수 있을 거야.
걱정하지 말고 잘 해봐!
다들 너무 고마워."
873,일반 대화,"어학연수 생각있는 사람?
나는 딱히 할 생각은 없는데 언어는 현지에서 배우는게 좋다고 생각해
어학연수 좋지 나도 기회만 되면 바로 하고 싶은데...
맞지 **는 영문과니까 갔다올만 하지 않나?
그렇네 어디로 가보고 싶은데?
그렇긴한데 일단 군대가 우선이니깐
나는 만약에 가면 스페인 이런곳?
그럼 다들 아직 안가본거지? 어학연수
그치 키키
어어 키키 나 5학년때 어학연수 비슷한거로 영국 가보긴 함
나도 해외좀 다닐껄 그랬어
코로나만 아니면 진짜 많이 갔을텐데...
맞아 이렇게 될줄 몰랐지"
874,일반 대화,"어떤 훈련이 가장 힘들었어?
글쎄 오래되서 기억이 안나네
화생방 훈련?
아 화생방은 진짜 지옥이었지
그렇게 힘들었어?
응 완전 눈물, 콧물 범벅이었지
와 너무 괴로웠을 것 같아
다시는 겪고 싶지 않은 경험이야
티비에서 보던 그래로인가 보다
응 정말 극한의 고통이야"
875,일반 대화,"너희는 티볼 해본 적 있어?
나는 중학교 때 대회도 나갔었어.
우와! 멋지다. 대회도 나갔어?
진짜? 어떤 대회 나갔어?
구 대회 나가서 우승하고 시 대회 나가서 우승하고 그다음 전국 대회까지 나갔어.
헐, 그렇게나 잘했어?
전국 대회면 엄청난 성과 아니야?
전국 대회에서는 아쉽게 4등 해서 아까웠어.
그래도 전국 대회 출전만으로도 엄청 잘한 거야.
맞아 엄청 대단한 것 같아.
그렇게 말해줘서 고마워.
난 티볼 재밌지만 잘 못해서 더 대단해 보여."
876,일반 대화,"자동차 운전하는 게임 해 봤어?
응 오락실에 가면 있잖아.
잘해? 난 소질 있는 거 같아.
하하 얼마나 잘 하는데 그래?
거의 1등 하더라고.
오 그럼 인정할게.
그냥 브레이크 안 밟고 벽에 안 부딪히면 돼.
그게 쉬우면 나도 1등 했지.
키키 그래 말이 쉽지.
나중에 둘 이서 시합 해보자."
877,일반 대화,"반려동물 장례식도 요즘에 하더라
응 반려동물도 가족으로 생각해서 요즘 많이 보여
그런데 비용이 20~50만원 들어
생각보다 가격대가 높네
응 kg 마다 금액이 올라가는 거 같아
다 화장으로 처리하지?
응 화장도 있고 매장도 있어 선택 할 수 있어
난 만약에 우리 집 강아지 죽으면 매장 해 줄 거 같아
나도 업체까지 쓰진 안아도 매장해서 보내줄 거야
어쨌든 인간보다 수명이 짧으니 항상 생각은 하고 있어"
878,일반 대화,"너는 고등학교 때 제2외국어 뭐 배웠어?
나는 일본어 배웠어. 넌?
난 프랑스어 배웠어.
프랑스어 멋있다. 잘해?
아니. 너무 어려워서 잘하지 못해.
그렇겠다. 일본어는 좀 할만한 거 같아.
나도 일본어 배워보고 싶었는데 부럽다.
나중에 기회되면 배워보면 되지.
꼭 그러고 싶어.
어려운 거 있으면 알려주라.
그래. 나 일본어 꽤 해."
879,일반 대화,"운전 면허 학원 등록해야 하는데 떨린다.
언니 면허 없었구나.
이제까지 면허도 안 땄단 말이야?
그 동안 운전하는 거 자체가 무서워서 엄두를 못 냈지.
운전 막상 배우면 별거 아니야.
나도 면허 금방 따긴 했어.
헉 너희 다 면허 있구나?
나 근데 딴지 너무 오래돼서 장롱면허야.
면허 따고 바로 연습 많이 해야돼.
우리 여동생도 딴지 몇달만에 장롱행 됐어.
언니 두려움을 버려.
열심히 배워서 안전운전 하자!"
880,일반 대화,"즐겨보시는 홈트레이닝 유튜버 있나요
저는 빌리오빠요
와 빌리오빠 사랑해요
따라하세요?
저는 땅끄부부 보는데 땀 엄청나요!
따라하고 싶은데 힘드네요
얼마나 자주 홈트하세요?
전 쉬다가 요즘 다시 하려구요!
전 하고 싶은데 맨날 못하게되요
1시간하나요?
30분하면 딱이에요!
네 30분이 적당해요
빌리오빠 넘 재미나요 또 추천해주실꺼 있나요?
비타지니였나요?
저희 점심시간에 한번 했었어요!
팔뚝살 빼기!
아 그것도 들어봤어요
점심에 따라해봤던게 그거였군요
맞아요~"
881,일반 대화,"앵무새 한번 키워 볼까?
앵무새가 진짜 똑똑하자나
맞아 말도 하고 사람이랑 싸우기도 하자나 키키
진짜 신기해 키키 나도 인사 가르치고 싶다
집에 올 때 마다 인사 해주면 진짜 좋겠다
응 키키 훈련 진짜 잘 시킬 자신 있는데
너도 머리채 잡히는거 아니야? 키키
맞아 키키 그럴 수도 있어
근데 애교도 많아서 귀여울 것같아
그건 그래 하하 손에도 올라오고"
882,일반 대화,"중고거래 해봤어?
응. 나는 중고거래 많이 해봤지.
주로 어디서 거래해?
나는 당근마켓이나 중고나라 이용해
직접 만나서 거래해?
아니. 나는 택배 거래만 해
그렇구나. 혹시 사기 당한적은 없어?
한번 있었어. 다행히 큰돈은 아니었지만.
정말? 너무 짜증났겠다.
응. 그래서 요즘에는 잘 확인해보고 거래해"
883,일반 대화,"나 축구할 때 써먹어 보고 싶은 기술이 생겼어.
우와! 어떤 기술인지 궁금하네.
어떤 기술인지 알려줘.
아 드리블 치다가 상대방이 내 등 뒤로 오면 공을 뛰어서 상대방 뒤로 넘긴 다음
내가 돌아서 상대방을 제치는 기술이야.
엄청 어려워 보인다.
어렵지만 성공만 하면 멋있을 것 같아.
그래서 내일 체육시간에 연습하려고.
나도 같이 연습하자.
나는 옆에서 슈팅 연습할게.
내가 그럼 영상 보내줄게 분석해 봐.
알겠어. 열심히 연구해갈게.
나는 슈팅 강의를 봐야겠어."
884,일반 대화,"테슬라 폭탄선언 들었어?
스탠더드 모델을 중국 기업 배터리로 대체하는 거 말하지?
응 한국 기업이 테슬라와 많이 관계돼 있어
어떤 기업들이 있어?
LG화학, 포스코 케미칼 등이 있지
우리 기업에 악영향 있겠네
매출이 줄거나 할 수 있지
그래도 중국산보다 국산이 성능이 좋잖아
주행거리 줄이고 가격을 내릴 거래
아 저가 정책으로 가는구나"
885,일반 대화,"너네 야구 응원하는 팀있어?
나 수원이라 kt 그나마 응원해
난 사실 야구는 잘몰라...
나는 불멸의 한화... 한화는 사라지지 않는다고!
한화는 항상 순위권 이더라...
키키 난 추신수 응원해
엥 무슨소리야 매년 꼴찌인데? 우리 놀리는거야?
이번에 kt는 헬로키티 탈출한 거 같더라 하하
둘다 하위권 응원하는거야...?
**아 팩트는 자제 해줄래?
한화는 그 응원하는 맛이 있다고...
오케이... 난 잘모르니까 다 응원할게!"
886,일반 대화,"나 이제 곧 기념일이야
진짜? 무슨 기념일?
이제 곧 1500일이야!
오 오래 만났네?
응 그러게 만나다 보니 이렇게 왔네
너희 남자친구가 잘해주잖아
맞아 그러니까 만나는거지 너도 잘해주잖아?
맞아 나도 그래서 만나는거야 그래서 기념일에 뭐해?
나 아직 안정했는데 레스토랑 갈거같아!
가서 맛있는거 많이 먹고와!"
887,일반 대화,"나 이번에 영화 봤는데 별점이 별로 안좋더라ㅠ
언니는 재밌게 봤어?
응 나는 재밌게 봤는데 별점이 별로였어ㅠㅠ
그래? 그러면 왜 안좋지?
아마 개인적으로 느끼는게 달라서 그런거 아닐까?
영화 같은건 그렇긴 하지 ㅠㅠ
난 재밌게 보고 왔는데 별점이 낮아서 좀 속상해ㅠ
맞아 난 재밌는데 다른 사람이 그러면 내가 이상한가 생각 들수도 있겠다
그래도 난 나름 재밌어서 다른 사람한테도 추천해줄려고
아그래? 그럼 나한테 알려줘 내가보고올게!"
888,일반 대화,"너는 게임에 현질 해봤어?
응. 나도 많이 해봤어.
현질 하면 돈 아깝지 않아?
너무 많이 하지 않으면 괜찮은거 같아.
왜? 어떤 이유로?
게임 하면서 스스로 만족할 수 있는 레벨이 되는거 같아서.
그렇구나. 그래도 너무 많이 안하는게 좋겠다.
맞아. 적당히 하는게 제일 좋은거 같아.
어떤 게임에 현질 했어?
리그오브레전드 라는 게임이야."
889,일반 대화,"데이트폭력 문제가 심각한가봐
맞아 얼마 전에 한 명 죽었지?
맞아 이번에 첫 입건 얘기 나오더라
법령이 좀더 강화되야 될거 같아
너무 안타까웠어
맞아 계속 강화되고 있는 것도 같은데
신고해도 무슨일 있기 전에는 아무 조치가 안되나봐
10명 중에 8명이 데이트폭력을 참고있대
사건이 터지고 나서 해결방안을 찾으니 안타까워
트라우마도 심하게 남을듯해
정말 다시는 그런일이 없어야해
맞아 트라우마 심각하지"
890,일반 대화,"대중교통만 이용해야 된다면 버스랑 지하철 중에 어떤게 좋아?
나는 버스가 좋아
나는 지하철이 좋은 것 같아.
언니는?
나도 지하철이 편해
지하철은 너무 복잡하지 않아?
근데 생각보다 그렇게 복잡 하지는 않아
맞아.
계속 지하철 타다보면 익숙해 져
서울에서 지하철을 타려고 보면 노선이 너무 많아서 헷갈렸어
서울은 노선이 많기도 하고 사람도 많아서 조금 정신 없어
그래도 퇴근시간에 버스 타고 가다가 막히는 것 보다 지하철이 훨씬 좋다고 생각해.
그렇게 생각하면 지하철이 좋은 것 같네
서울에서는 자차 보다는 대중교통이 좋은 것 같아"
891,일반 대화,"나 얼마 전에 인대 늘어났어 ㅠ
왜 걸어다니다가 어디에 접질렸어?
헐 너 또 넘어졌구나!
으이그! 좀 조심 좀 하지!
그러니까, 나 진짜 앞이 안 보여...
시력이 안 좋은 거 아니냐고...
안경 맞추러 가자
렌즈 도수 더 높은 거 끼고 다녀
맞아 안경이랑 렌즈가 문제다!
아 근데 아프겠다 ㅠㅠ
병원에서는 괜찮데?
그러게 병원에서는 뭐라고 해?
병원에서는 깁스 해야 한다고 하지 ㅠ
헐 그럼 늘어난 정도가 아닌 거 아니야? ㅠㅠ
아이고, 요즘에 깁스 하면 불편한데 ㅠ
내가 생각한 거 보다 심각한가 봐 ㅠ
음 다음에 같이 병원 가줄께!"
892,일반 대화,"나는 여름에 비오는게 제일 싫어.
왜? 그럼 장마 기간에 되게 짜증나겠다.
맞아. 그래서 집에만 있어.
그렇구나. 장마 기간은 확실히 집에 있는게 좋아.
비가 너무 많이 오면 옷이 다 젖어서 짜증나.
맞아. 우산도 너무 번거롭고.
태풍까지 오면 최악이야.
태풍오면 나가면 안돼.
맞아. 그냥 집에 있는게 제일 좋아.
맞아. 천재지변에는 어쩔 수 없지."
893,일반 대화,"너희 가족 혈액형은 어떻게 돼?
우린 모두 다 O형이야
아 부모님이 두분 다 오형이시구나
응 그래서 가족이 다 오형이라서 나중에 피 부족하면 서로 줘야지
키키 그런 장점이 있네
너희 가족은 어때?
우린 다양해 A도 있고 B도 있고 그래
그렇군 그럼 혈액형이 다르니 성격도 달라?
음 딱히 혈액형 구분을 믿지는 않지만 같진 않아
신기해 어떻게 혈액형이 다르다고 사람이 다르다니
참 신기하지?"
894,일반 대화,"오늘 스크린 골프 한 번 치고 왔어.
최근 사람들 골프 많이 치더라.
해보니까 어땠어?
사실 자세를 잘 못잡겠어서 힘들었어.
아마추어들은 힘들거 같긴 해.
보기엔 쉬워보이던데.
나도 그래서 치러 간거였는데 내가 너무 방심한거였어.
자세가 일반인한테는 무리갈 수도 있대.
맞아 다칠 위험도 있어.
고마워 다음에는 제대로 연습해보고 가야겠다.
내가 아는 사람은 자세 잘못잡고 했다가 병원 다니고 있어.
생각보다 쉬운 운동이 아니구나."
895,일반 대화,"연애를 안해서 그런가 삶이 무기력한 것 같아요
연애를 안 하면 삶이 무력한 것이군요.
곧 좋은분을 만나실거에요
연애를 하면 그것대로 골치가 아픈데 말이예요
연애를 하는 것은 골치가 아픈 것이구요.
정말 공감해요
사람은 연애나 결혼을 안하고 혼자 살기는 어려운 걸까요?
사람마다 다르겠지만 저는 어려울 것 같습니다.
꼭 결혼을 해야 하는건 아닌것 같아요
왠지 이런 생각이 요즘 계속 드네요
옆구리가 많이 시려우신가요...
저도 같은입장이라 생각이 많네요"
896,일반 대화,"다들 야구 좋아해?
어릴땐 좋아했는지 지금은 관심도 없어
나는 예전에 관심 없는데 최근에서 조금씩 관심이 가더라
무슨 팀 좋아해?
나는 대구니깐 삼성이지 키키
오우 삼성 키키 요즘 잘하나?
지금 1위인걸 키키
삼성... 나는 잠실이라 두산
이야 삼성 뭐야 왜이렇게 잘해
요즘들어 물이 올랐나 선수들이 타격감이 좋더라고 키키
그럼 **는 이승엽 있을때부터 팬이였나
그때는 별 관심 없었지 키키
근데 경기는 가끔씩 보러 갔어
오 삼성 경기 한번 봐야겠다"
897,일반 대화,"오늘 필라테스 안늦었어?
어 빨리 달려서 괜찮았어
언니가 형부 델다 줬어?
어 오늘 내가 근처에서 외근이 있어서
어 근데 오토바이를 타고 간다고 그러는거야
외근지에서 퇴근하는거였어?
그게 확정이 안된거라 나도 좀 애매 하더라고
그래서 걍 내가 운전해준다고 했지
아 잘했네 근데 막혔어?
아니 생각보다 멀더라고 외진곳이였어
어 돌아가다가 늦을뻔 했어
안늦었다니 엄청 밟았나보네"
898,일반 대화,"학교 전화상담 왔었어
우리도 상담했지
무슨 얘기 했어?
아이가 잘 적응하고 있다고.
무슨 질문했어?
선생님이 좋대
친구들이랑 잘 지내냐고 물어봤어
맞아 대인관계가 중요하지
그렇지 학교에서는 친구들과 잘 지내는게 중요하지
선생님은 좋으신거 같았어.
나도 그런거 물어봤어
어 우리도 그래"
899,일반 대화,"요즘 코로나로 영화관에 안간지 오래된 것 같아.
나도 안간지 1년정도 된 것 같아.
그러면 넌 영화도 많이 못봤겠다.
그래도 집에서 많이 챙겨 봐서 꽤 봤어.
집에서 보게 되면 영화관에서 보는 거보다 별로지 않아?
그렇게 생각할 수도 있는데 나는 집에서 보는걸 좋아해서 괜찮았어.
그렇구나. 그럼 영화관에서보다 집에서 보는 걸 더 좋아하겠다.
원래는 아니였는데 점점 그렇게 된 것 같아.
나중에 집에서 같이 재밌는 영화 한 편 보자.
그래. 내가 재밌는 영화 알아볼게."
900,일반 대화,"너네 집쪽은 차 많이 안막혀?
많이 막혀 이상하게 차가 많아
출퇴근 시간에는 더 심하지
아니 왜 집 앞에만 오면 그렇게 막히는지
진짜야 차라리 지하철이 빠르다니까
지하철이 무조건 빠를걸?
차 가지고 다니면 안돼겠다
그래도 차타는 게 편하긴 해
그건 그래 시간은 걸려도
몸이 훨씬 편하니까 자꾸 타게 된다"
901,일반 대화,"우리 학교 대공사 한대.
학교 많이 부실하지...
언제 대공사 해?
우리 겨울 방학 때 시작한대.
학교 좋아지면 좋겠다.
겨울 방학 때 시작해서 언제 끝나?
그건 아직 정해지지 않았대.
학교 등교할 때도 공사하면 시끄러울 텐데.
그러게, 나도 그게 걱정이야.
대공사가 겨울 방학 전에 안 끝날 거 같던데.
대공사니까 좀 오래 걸리지 않을까?
그래도 최대한 빨리 끝내면 좋겠다."
902,일반 대화,"너네 집 근처에 편의점 많아?
아니ㅠㅠ 걸어서 쫌 나가야 돼
엄청 불편하겠다
응 집 고르는데 편세권도 진짜 중요해
그러니까 우리 집 밑에는 편의점 있어서 너무 편해
진짜 부럽다 나는 편의점 가려면 많이 걸어야해
특히 자취생들은 편의점 필수 잖아
그치 집 주변 환경중에 그거 제일 필요해ㅠㅠ
그래도 너네 집 근처는 깨끗하고 조용하자나
그건 그래 키키 층간 소음도 없고"
903,일반 대화,"너 공짜로 머리하는법 알아?
공짜로? 어떻게 하는데?
인터넷에 미용실 체험단 쳐봐
검색해보고 올게 잠시만
응 거기서 지역보고 신청해
나 방금 신청했어 고마워!
이렇게 하면 머리 공짜로 가능해
파마나 염색도 해줘?
응 시술 종류별로 다 있어
고마워 진짜 꿀팁이다"
904,일반 대화,"이제 곧 졸업이라 나도 취업 준비 해야하는데 너무 막막해.
그렇겠다. 요즘 취업도 많이 힘들잖아.
응, 그래도 우리 과는 취업이 잘되는 편이라고는 하더라고.
그나마 위안이 되겠다.
준비는 어떻게 하고 있어?
자격증 준비도 하고 있고 토익도 봐야지.
나도 토익 준비해야하는데 점수 올리기가 너무 힘든 것 같아.
토익은 정말 학원 다녀서 단기간에 쭉 올리는게 방법이야.
그렇구나. 넌 학원 다닐 생각 없어?
졸업전시회 끝나고 다닐 것 같아.
같이 다닐래 ?
그러자. 나도 학원 도움 좀 받아서 점수 올려야겠어."
905,일반 대화,"이번 학기 성적표 받았어?
응 나 오늘 집에 왔어
나도…다들 어때?
난 완전 망했어 C 받은 과목이 두개나 있더라
어머 어떻게 해?
괜찮아 난 D도 하나 있더라
어머 우리 왜 이러니
난리가 아니네 진짜
난 군대갔다 와서 정신 똑바로 차렸더니 이번 학기 성적 잘 나왔어
그래 너 맨날 도서관에서 공부하고 있었잖아
맞아 노력에 맞는 결과를 받았네 축하해
고맙다 얘 그래도 장학금 받기는 힘들겠어
그래도 예전보다 성적 많이 올랐잖아
이 기세로 더 열심히 해봐"
906,일반 대화,"요즘 허리가 너무 아픈 거 있지
갑자기 그래? 무거운 거 들었어?
모르겠어 어느 날 갑자기 아프더니 계속 그렇네
코어에 힘이 없어서 그런거래
코어? 그럼 어떻게 해야해?
코어 강화 운동을 해봐
그런 게 있구나. 요가 할 때 코어에 힘이 없다는 말을 듣긴 했어
코어는 우리몸에 중심이라서 중요해
맞아 코어 힘없으면 안된다고 했던 것 같은데
내가 코어 운동하는 법 링크 보내줄게"
907,일반 대화,"데이트로 매번 카페 가는 것 어떻게 생각해?
전 극혐이옵니다
카페 투어~ 좋은데?
돈 아깝고 성의도 없음
호불호가 꽤 갈리는 구나
예쁘게 해놓은 곳도 많고 맛있는 것도 많아서 즐거운데
나는 매번 가는건 별로인 것 같아
엑티비티파라서 난 나가서 뛰어놀고 싶음
내가 그래서 둘째랑 다니기 싫음
너도 좋아했으면서 갑자기 왠 싫은척
둘째 너가 억지로 끌고 나갔겠지
난 원래 집순이라 조용한 카페, 실내에서 노는 게 최고임"
908,일반 대화,"얘들아. 지금 비행기 특가 떴어.
제주행 비행기? 얼마에?
어머. 나 안그래도 놀러가고 싶었는데
싸게 나왔어?
왕복 3만원부터 시작이야.
엄청 싸지!
어머 너무 좋다.
이번 기회에 한 번 다녀올까?
그러게. 너무 싸게 나왔네.
무슨 항공인데?
제주항공. 근데 이미 사람들이 많이 예약해서 자리가 별로 없어.
가려면 빨리 결정해야겠네.
저 정도 가격이면 자주 오는 기회 아닌데, 셋이 다녀올까?
그래! 너희 갈거면 빨리 확답해줘.
곧 다 팔릴 것 같아.
나는 그럼 갈래!
그래! 다 같이 가자.
언제 가는게 좋을까?"
909,일반 대화,"아버지 생신에 용돈 얼마정도 드려야할까?
음 나는 형편에 맞게 드리는데
5만원만 드리면 서운하시려나?
금액이 중요한게 아닐거야
하긴 안줘도 된다고 늘 말씀하시는데
어른들의 거짓말 아닐까
맞아 다른 자식들은 용돈주고 할텐데
말은 그렇게 하셔도 좋아하실걸?
이번달엔 10만원 드려야겠어
엄청 좋아하시겠다 아버지"
910,일반 대화,"가을에 원래 이렇게 비가 많이 오나?
그치 요새 비 자주오지
나만 그렇게 생각하는게 아니었어...
올해는 장마 별로 안왔지
아마 그랬던 것 같은데
원래는 천도 넘치고 이랬는데
맞아 올해는 그런 적 없었던 거 같아
매년 날씨는 예상을 할 수가 없네
기상청이 잘못했네 잘못했어
아니 근데 나 같아도 못맞출듯"
911,일반 대화,"우리 다 같이 스승의 날 이벤트 준비하자.
스승의 날 이벤트 좋아.
담임선생님 서프라이즈 해드리자.
어떻게 하면 좋을까?
일단 칠판에 롤링 페퍼처럼 선생님한테 하고 싶은 말 쓰자.
그리고 풍선도 불자.
케이크도 사는 게 좋겠지?
케이크 좋은 것 같아.
케이크는 그럼 내가 사갈게.
나는 애들이랑 같이 교실을 꾸미고 있을게.
나는 선생님한테 들키지 않게 망을 볼게.
선생님도 엄청 좋아하셨으면 좋겠다."
912,일반 대화,"여보 수영 배워 본다며 알아봤어?
**가 코로나로 계속 안해
언니 진짜 수영 배울라고?
언니 물은 안무서워해
맞아 난 물은 좋아
물은 좋은데 왜 그동안 안배웠어
근데 나도 안배우고 그냥 해
그래 니 형부 안배웠대
와 신기하다 어떻게 수영을 해 안배우고
대신에 그냥 개헤엄이야
그래도 그게 어디야 대체 어떻게 뜨는거지
언니 나는 심지어 수영 수강은 했자나 근데 못해"
913,일반 대화,"요즘 평균결혼 나이가 33세래
그렇구나 다행이다 ^^
와 엄청 늦어졌네~!
앞으로는 계속 더 늦춰질것 같아~
그러게 앞으로 점점 더 늦어지겠지?
그럴거 같아 점점 결혼들을 안하는 추세이니
그럼 이혼 평균나이도 있을까?
평균이혼은 49세라고 하더라고
이혼은 빨라졌네!
너무 빨라진 것같아~
15년살고 헤어지다니
우와 진짜 있었구나
그럼 평균 결혼기간이 15년이라고 볼 수도 있겠네
와 진짜 짧네"
914,일반 대화,"나 퍼스널 컬러 받고 왔다 키키
와 키키 너 퍼스널 컬러 뭐래?
나 겨울 쿨톤이래 키키
의외다 키키 나도 궁금하다
너도 한번 해봐 ! 진짜 재밌어 키키
나는 뭐 같아?
음... 너는 봄웜?
봄웜? 그런가? 키키 나도 예약해야겠다
받아 보고 후기 알려줘!
응응 받아 보고 알려줄게"
915,일반 대화,"핫 플레이스 가로수길이나 이태원 가봤어?
이제 가로수길은 거의 끝난 거 같던데
하필 안 가본 곳을 말하네
요즘은 성수동이 뜨나봐
난 성수동에는 못 가봤어
성수동 도 안 가봤는데 들어만 봤어
나는 다 안 가봐서 분위기를 모르겠어
난 이태원은 가봤지만 놀지는 못했어
지하철이 있으면 쉽게 가봤을 텐데
이태원 거리는 bts사옥이 있어서 핫하데
경리단길도 근사하다던데 카페가 많겠지
경리단길은 다시 한번 가보고 싶다"
916,일반 대화,"집 구할때 뭐가 가장 중요해
당연히 돈이지
아니 돈 말고 다른 거
음 나는 인프라가 중요해
마트랑 이런거 가까운게 좋아?
응 마트도 카페도 가까운게 좋지
맞아 너무 멀면 진짜 불편해
그리고 병원도 많았음 좋겠어
병원 진짜 중요하지
은행도 꼭 있어야 돼"
917,일반 대화,"몇년사귀고 결혼하는게 가장 적당할까
그건 나도 잘 모르겠다 키키
타이밍이라는게 있지 않을까
나는 그래도 좀 오래 만나고 결혼하고 싶은데 한 3-4년?
맞네 근데 사람마다 다 다른거 같긴해
그치 이게 사람마다 다 다르게 생각하니깐
키키 결혼은 중요한 일이니까 신중해야 할듯
확신까지 걸리는 시간이 다 다르니까
맞어 결혼은 진짜 신중히 해야되는거니깐
양가에서도 어떻게 생각해야 하는지도 봐야할듯
빨리하는 사람은 한달만에 하는 사람도 봄 키키
그건 진짜 운명인거고 키키
키키 ㄹㅇ 결혼 무서워 어케함"
918,일반 대화,"해양레저 체험 한 거 있어?
예전에 보라카이에서 페러세일 타 봤어
배에 낙하산 같은 거 묶어서 타는 거지?
맞아 그거 재미있어.
처음에는 무서운데 시간 지나면 경치가 눈에 들어와
난 서핑하고 윈드서핑 해 봤어
서핑 나도 해 보고 싶어
강원도에서 많이 하지?
강원도도 많이 하고 전라도는 고흥에서도 할 수 있어
고흥에도 서핑 할 곳이 있어?
나로도 해수욕장이라고 있는데 파도가 높아
정말? 나도 나로도로 가야겠다"
919,일반 대화,"비행기 많이 타 봤어?
국내선은 자주 타 봤어
비행기 탈 일이 자주 있나보네?
집에 가거나 할 때 차보다 편해서 자주 이용해
비행기 탈 때 창가에 앉아?
응 이왕이면 창가에 앉아서 밖을 보고 싶어
통로는 불편해?
아니 화장실 이용하기엔 통로가 좋아
그렇군 나도 조만간에 비행길 탈 일이 있어
예약할 때 미리 창가 쪽으로 체크인해서 타"
920,일반 대화,"이직 할 생각 없어?
나는 아직까지는 없어
지금 회사에 엄청 만족하나 보네
나쁘진 않은 것 같아
복지가 괜찮아?
아니 그냥 여유시간이 많아
바쁘지 않은 것도 좋기는 하지
그래서 이직 생각이 별로 안나
그러면 계속 다녀도 좋지
응 그래서 당분간은 계속 다니려고"
921,일반 대화,"어릴때 웨딩천사 피치봤어?
응 그거 봤지 나는 데일리 좋아했어
데일리가 단발머리 여자애지?
응 맞어 보이시해서 좋아했지
나는 릴리좋아했는데
릴리는 진짜 여자여자했어
요즘 그거 콜라보해서 화장품 만들었더라
나도 그거봤어 살뻔했잖아
우리시절 여자라면 그거 하나쯤 같고 싶었잖아
맞어  팩트처럼 생긴 거랑 요술봉"
922,일반 대화,"이상형이 어떻게 되시나요?
아내가 제 이상형입니다.
요즘엔 이상형이 딱히 없는 것 같아요
맘이 잘맞는 사람인 것 같아요
실제로 그런분을 만나셨나요
네. 전 이상형을 만났습니다.
아직 못만나서 지금 솔로예요
꿈에서 자꾸 이상형을 만나는 꿈을 꿔요
만났을 때 어떠신가요?
이상형이 어떻게 되시는데요?
그래서 실제로 남자친구를 만나면 속으로 미안해지네요
꿈에서 만남을 가지는데 미안하기까지 해야 하나요.
오래만나셨다고 하셨잖아요 그럴 수 있어요"
923,일반 대화,"신분당선 언제 개통되지
신사역 언제 뚫린데?
그거 2024년에 뚫리지 않나?
원래 올해 개통되었어야 했어
우리나라 지하철 일정은 항상 밀리던데?
거기 개통되면 좋겠네요?
완전 좋지 출퇴근 시간 많이 줄어
네 형부 지각 좀 덜하려나
그러게요 형부 지각 좀 줄이세요
난 지각하는게 아냐 잔업에 대한 자체 보상이야
자체 보상이래 여보 진짜
형부 진짜 대단한듯"
924,일반 대화,"아침부터 재빵학원 다녀왔어요
빵 만드는 거에 관심이 많으신가 봐요
아들이 빵을 만드는걸 좋아하는데 인터넷을 봐도 잘모르겠더라고요
100점 아파 네요 아들을 위해서 막 만드는 기술을 배우시고
아무리 해봐도 손맛이 부족한건지 맛이 안나더라고
빵 만들 때 힘들지 않아요 밀가루 반죽하는 게 많이 힘들다고 하던데요
손맛 이라는게 잘 모르겠지만 부족해도 많이 부족한것 같아요
그래도 빵 만드는 건 기술이라서 노하우가 있을 것 같아요
오늘 학원에서 실기 공부를 하는데 진작 공부좀 할껄 그랬나봐
설마 팀장님이 빵점 맞은 건 아니시겠죠"
925,일반 대화,"너 고향 자주 내려가?
아니 자주 못 내려가
고향이 많이 멀어?
응 버스타면 5시간 걸려
와 너무 멀긴 하다 진짜
비행기타면 1시간 정도 걸려
그래도 비행기는 비싸잖아
응 그래서 자주 못내려가
한번 갈 때 푹 쉬다 와야겠다
응 조만간 한번 다녀오려구"
