idx,class,conversation
2047,일반 대화,"게임 하시는 분 있나여
게임은 진짜 좋아하져
요즘 배그합니당
난 게임 바보임
저도 게임 정말 좋아하는데
배틀그라운드 함께 하실분 ㅍ~ ?
난 고전게임만 좋아함
게임 잘 못해서...
롤 하는 사람도 없나유?
롤은 장르가 머야?
배틀 그라운드 완전 빨리 죽을듯
롤은 알피지인데 스타 같은 거임 키키
배틀 그라운드 하면 멀미남
배그는 죽으면 바로  나갈 수 있나여?
배그 존잼인데 죽으면 나가서 다시 시작하면 됨 키키
난 스포츠 게임만 할 줄 알아
나가서 다른 판 해도 되나여?
응응 바로 가능합니다 ㅋ
요즘 머가 인기 많아?"
2048,일반 대화,"산청 날씨 어때여?
산청은 진주보다 훨씬 추워
산청은 강원도 급이야
정촌은 매우 맑음!
항상 다른 곳보다 3~4도 정도 추운듯
정촌은 날씨 좋을듯
키키 둘다 지금 추운가여? 키키
우리는 벌써 보일러 틀고 있어 ㅋ
나는 추위 많이 타서 힘들어
키키 난로 이미 나왔나여?
내일 전기방석 가지올라고 ...
궁디 시렵
피부도 건조해서 긁고 있어
산청은 왜 더 춥지?
신기하당
여기 발난로도 필수일 거 같애
지리산이 있어서 그런듯
건물이 많이 없어서 그런가?
여기 지리산 바로 밑인 산청이거든 ...
산청중에도 삼장이 제일 추움"
2049,일반 대화,"친구 오늘 필러 맞으러 간대 키키
키키 너도 따라가서 한방 맞아 키키
돈도 없고 무서워 키키
그놈에 무섭다 소리 키키
진짜야 키키 바늘 무섭단 말야 키키
야 쌍커풀은 째는 거잖어 키키
그러니까 쌍커풀 얘긴 안 하자나 키키
아니 필러도 못 맞으면 그런 거도 못한다 이거지 키키
그니깐 코 필러 ㅠㅠ
코 필러 맞으면 그거 관리 잘해야 대
관리? 무슨 관리?
그거 관리 못하면 주저앉는다더라
워메 키키 겁나 무섭네 키키
그래서 콧볼 막 이상해지고 그렇잖어 키키
아 ㅠㅠ 그래서 더 못 하겠어 키키
그렇게 무서우면 그냥 생긴 대로 살어 키키"
2050,일반 대화,"하아... 어제도 게임하다 늦게 잠 ㅠㅠ
키키 어제도 게임했어?
응응 한 새벽 두 시쯤 잔 거 같은데
내 말대로 소리는 끄고 했냐?
하도 난리 치셔서... 소리 끄고 했지
어쩐지 키키 게임 하는지도 몰랐네
키키 내가 또 하면 사람이 아니랬는데
너야 뭐 사람이 아니지
키키 근데 누나도 해봐 재밌어
이제 게임 같은 거 못해
게임을 못한다고? 왜?
뭐 할려고 앉아 있는 걸 못해 키키
아니... 무슨 노인네세요?
허리 아프고 엉덩이 아프고 손 아프고 키키"
2051,일반 대화,"나도  영어 좀 잘하고 싶다
영어는 꾸준히 해야 늘어
평생 영어 공부 했는데 왜 말을 못하지
너도 얼른 공부해 늦지 않았어 키키
이런 거 졸 멘붕임 키키
맞아 키키 요즘은 필수야 완젼
나는  거의  평생 학원 다닌 듯...?
나도 매일 하고 이
유치원도 영어 유치원 나왔어
맞아 키키 외국어 유치원 대박이던데
키키 영어 학원에 쏟은 돈이 얼마야 키키
맞앜 키키
수백만원 썼어 나도
어학 연수도 다녀왔네...?
근데 영어 잘 못해
너무 비싸 교육비가 ㅠㅠ공부해야 되는데
외국어는 진짜 어려워...
돈이 문제야 진짜 ㅠㅠ비싸 아주"
2052,일반 대화,"30 넘으니까 건강 생각 엄청 하게 되네
에잉 넌 아직 젊어 하하
나도 산에 따라 다녀야 하는데 ㅠ
산에 가자 그럼 같이 하하
산은 넘 일찍 가서... 그게 넘 무리야...
8시가 무슨 일찍이야 그때가
그리고 난 벌이 진짜 싫어서...
벌 이제 좀 있음 들어감 하하 ㅎㄱ 추워서
8시는 난 완전 일찍이얌...
너도 곧 일찍 일어나질 거야
응 그때 난 갈랭 지금 벌 완전 난리임
나이가 들면 일찍 일어나져 하하
마자 너 점점 일찍 일어난다...?
그래 그럼 지리산 가자 그때
오늘 6시 반? 세상에나
마쟈 오늘도 새벽에 일어남"
2053,일반 대화,"아니 강원도 갈 때 기차 없어?
비행기가 진짜 빠르긴 함
너 4시간 운전 가능?
완젼 쌉가능 하하 차가 좋아서
강원도 비행기는 없어?
자율 주행 놓고 가면 개편해 하하
난 4시간씩 앉아 있으니까 힘들더라구
양양공항 있는데 비행기가 안 다님
앉아 있는 거 자체가 힘들엉
대한민국 좁아서 다 차로 가능
아 진짜 그래 하루에 그거 몇 명이나 타겠어...
그럼 넌 서울 가서 누나랑 오셈
마자 차가 막히진 않지?
케이티엑스 타고 가라 하하
헐랭 언니는 거기서 차 타고 가?
차 막힘 쉬면서 놀면서 가는 거지 뭐"
2054,일반 대화,"아니 오징어 게임 언제 봄
볼 시간이 없음 하하 잼겠던디 하하
난 그거 진짜 재밌던데 1화...
좀 평이 호불호가 갈리더라구
너가 보다가 자버려서 껐어
이상하다는 사람도 많던디 하하
난 내 스타일이었어 엄청 신박
나는 영화 기적 빨리 ㄱㄱ
아 그래? 왜? 기적 별루...
평점이 구점이 넘는다구 하하
너 그냥 윤아 나와서 그러지?
아님 가을에 잔잔하게 딱 보기 좋을 듯
헐랭 방탱 그게 왜 9점? 알바당
내가 추천해서 재미없었던 거 있냐
평점 알바가 한 거얌
완젼 재밌을 거야 하하"
2055,일반 대화,"반려 동물 키우시는 분?
당연히 키우제 강아지 고양이
전 강아지 1 키웁니다.
올 무슨 종류 키우능데
코카 스파니엘 7세 키움
오 키키 나는 샴고양이 하나 포메 하나
넘 귀엽
자고 있넹 코 골면서
코도 골아? 키키
사랑이네 사랑시럽지
오 몇 살들이니? 동물 러버네
우리 강쥐 고양이는 한 11살쯤 댓다 오래댓지
키키 엉 비만이라서 코 골아 ㅠ
키키 개웃갸 비만이래
동영상 찍어 봐
우왕 요새는 20년도 살더라구
마자 수명이 길어졌나 봄
전에 강아지는 18년 살았어
엉 나중에 보내 드림
진짜 시끄러움
키키 어 기대하고 있을게!"
2056,일반 대화,"이번에 강릉 다녀왔는데 좋더라
나도 한번 가고 싶다
너도 여자친구랑 한번 가라고
다음에 한번 갈 생각이야
그래 그래
내가 좋은 곳 추천해줄게
갈 때 말해
괜찮아
내가 알아서 갈게
나한테 한 번 맡겨봐
내가 알아서 갈래
왜 내가 잘 알려줄게 임마
고맙다 친구야 알려줘서
ㅇㅇ 나중에 밥이나 한끼 사라
밥 한끼 살게 연락해
나는 저기 화포식당이 맛있더라 요새
거기 한번 가자
ㅇㅇ 거기 진짜 맛집임
나는 거기 언제 갈까?"
2057,일반 대화,"아빠 이번 주말에도 자전거 타러가?
비만 안 오면 타러 가지
아 키키 나도 한번 가볼까 키키
너가 어쩐 일로다가?
키키 요즘 하도 운동을 안 했더니...
너 엉덩이가 펑퍼짐 해지긴 했더라
키키 아재요 그 정도는 아니거든
사람이 꾸준히 운동을 해야지
키키 아빠 따라서 사이클이라도 할까 싶어서
나랑 같이 가면 힘들텐데
아 키키 하긴 아빠 엄청 빨리 밟지
빨리 끝내고 와서 쉬어야지
키키 그럼 같이 못 가겠네
살살 가줄게 같이 가
집에 안 쓰는 거 있어
나 자전거 예전에 쓰던 거 있는데?
그걸로 가기엔 힘들어"
2058,일반 대화,"전기료가 오른다네... 세상에나
아 맞어 키로와트당 40원?
안 오르는 게 없어요
물가는 다 오르는데 인건비는 왜.
알제 전기료 오르면 모든 게 다 오른다고
도대체 인건비는 왜 안 오르냐고
키키 내 말이 또 최저 시급은 오르던데
아니 인건비가 아니라 임금이지
월급은 최저 시급이랑 노 상관인 듯
아니 진짜 너무하네
키키 요즘 편의점 다 사장님이 보심
물가가 오르면 당연히 월급도 올라야지
내 말이 식비가 어마어마한데
굶어 죽으라는 거임 뭐임 ㅡㅡ
마즘 물가가 미친 듯이 치솟음
진짜 심하다 심해 야채들 가격도"
2059,일반 대화,"우리 오늘 꼬꼬무 보겠나
볼 수도 있을듯
주말에 재방송 많이 하지 않어?
10시 30분 본방사수 가능 할까여?
꽤나 **가 습득력이 빠르네
나는 영화채널 많이 보는데 하하
아 무조건 본방사수 ㅠ
우린 본방을 좋아해
최근에 조커 하더라고
영화채널 *도 좋아행
사실 난 안 봐도 상관없어 하하
또 다시 전율을 느꼈지 머야 키키
*는 신세계를 몇번을 보는지...
봐도 봐도 또 봐
꼬꼬무 보면 잠옴
나는 눈이 즐거운 게 좋아서 영화를 주로 봐
신세계랑 아저씨 몇몇 그런 거 있음
조커 ㅠ 레전드지 완젼
신세계는 인정이야 완전 키키"
2060,일반 대화,"태국 어부가 세상에나 바다에서 고래똥을 건졌는뎅
응응 그랬는데?
15치를 건졌다네! 세상에나
헐 그게 머야? 돈이야?
15억 치 키키 고래똥
헐헐허렇 미쳐따
고래똥 완전 비싸잖아
완전 인생역전일쎄
바닷가에서 주우면 완전 로또임
˗ˋˏ 와 ˎˊ˗ 진짜 로또다 똥을 줍고 돈을 벌다니
그거 몰랐어?
고오급 향수 원료임 고래똥이 키키
˗ˋˏ 와 ˎˊ˗ 몰랐어 대박이다
아주 고오급 향수에 째깸 들어간대
15억 상상도 안 가는 금액
응 1키로에 4000만 원쯤 한대 키키
헤엑 대박 엄청 비사구나"
2061,일반 대화,"디저트류 좋아 하는 편?
나 완전 폴인럽… 디저트를 더 마니 머거
난 마카롱 좋아행 하하
나는 빵 이랑 떡 ㅠㅠ
아 디저트 넘 이쁘고 넘 맛있
마자 ㅠㅠ 나는 약간 할미 디저트 조아해
빵 좋아하는 애들은 떡을 좋아행
구황작물 맛 나는 거 키키
최애 떡 모야 키키
나는 찹쌀로 만든 떡 ㅜㅠ
그거 먹어 봐랏 감자빵 키키
쫀득한 식감 진짜 최고
그렇게 디테일하게 떡을 좋아한다고 키키
이미 먹었 ㅈ ㅠ, 너무 마시써,
찹쌀떡이 뭐야...? 전문가네 키키
어릴 때 할아버지가 떡순이라 해쎀 키키"
2062,일반 대화,"이제 마스크도 패션인 거 알제 하하
키키 나한테 마스크가 너무 커
니 얼굴이 작아서 그래...
대형이라 적혀있는데 왜 다 달라,
소형 껴라 키키 애기들 거
그건 너무 귀가 아파 ㅠㅠ
키키 아 부럽다 얼굴 작아서
키키 마스크 줄도 사고 그러던데
소형은 뽀로로 그려진 것도 나옴
이쁘다 나 사줘 하하
키키 사주면 쓸 거야?
나 그거 쓸 수 있지 않을까 ㅎ
키키 아 내가 싫어 참아보자
키키 나 마스크 받기만 해서 사본 적이 거의 없어
마스크 줄은 한번 생각해 볼게 타요 그려진 걸로 하하
키키 아니지 비즈가 진리지"
2063,일반 대화,"얌 아침 먹었냥 하하
엉 당근 묵었지~
오 넌 아침 먹는구나?
김치찌개에 계란 후라이 먹음
졸 한국 사람이네 키키
난 아침 안 먹어
어제 저녁 안 먹고 잤더니 배고파서
저녁은 왜 안 먹었누
어제 백신 맞아 가지고 그냥 잠듦
애기는 밥 먹었어?
애기는 7시에 인나서 우유 쫍쫍
얌 우리 엄마두 어제 백신 맞음 ㅠ
엄니는 뭐 맞으셨대
밤새 아파서 잠 못 잤다던대
난 팔 좀 아프고 머리 아팠음 ㅜ
모더나 맞으셨음 2차였어
헐 나도 모더나 맞았는데"
2064,일반 대화,"요즘 생활 패턴 어때!
몇 시에 잤어
나 어제 한신가 키키 바로 잤어
키키 너 왜 일찍 일어나
오늘 학교 간다, 해부학 특강 ㅠ
헐 몇 시에 가는데
1시까지 가
5시에 마쳐 ㅠㅠ
그래서 일찍 일어난 거구나...?
웅 ㅠㅠ 진짜 싫다 ㅠ
이게 뭐람
역시 학교를 가야 생활 패턴이 정상화된다 ㅎ
키키 낼도 늦잠 못 자는데 낮잠 자야지 뭐 하하
키키 귀엽다 낮잠 ㅜ 애기야?
키키 진짜 아침에 일찍 일어나면 낮잠 자야 댐
키키 맞다 넌 그렇게 해야겠다
난 잠이 왤케 많은 거야,
그거는 나쁜 거 아니야 하하
왜 키키 나도 부지런해지고 싶어!"
2065,일반 대화,"스벅 알바들이 파업에 돌입했댕!
어 정말? 첨 들어
스벅이 너무 하긴 했어
복지가 안 좋았꾸나
엉 그 이벤트란 이벤트는 다 벌이잖아
넘 바쁘긴 하더라 ㅜㅜ
근데 충원 인력도 없대
그래도 돈은 잘 챙겨주는 줄 ㅠ
초과 수당 이런 것도 없구
미쳤다 나는 되게 잘 해주는 줄 알았어 ㅠㅜ
너무 했어 맞지?
알바 파업은 처음 보는 듯!
개불쌍하더라 리유저블 그때...
왕 신기하다! 잘한 듯
엉 차량으로 시위한댕
맞지... 진짜 알바들, 악몽 떠오르네"
2066,일반 대화,"그 옆에 피씨방도 생겼더라고 키키
요즘도 피씨방 자주 가나?
게임하는 사람들은 자주 가지 키키
그렇게 난리 났는데도 참.
자기들은 괜찮다 뭐 그런 거겠지 키키
피씨방 가서 다들 무슨 게임하나
자세히는 모르는데 총 쏘고 그런 거 할걸?
어린 애들도 그런 거 하더만
진짜 남녀노소가 없어 키키
그런 걸 어릴 때부터 하면 어쩌나 몰라
그러니까 키키
그게 폭력성을 키키
나중에 그런 게 잔인해 보이겠어?
그래서 애들이 사건 일으키는 것도 많나 봐 키키
어쩌려고 그러나 참...
게임은 게임일 뿐이어야 하는데 키키
너는 게임 안 해서 다행이지"
2067,일반 대화,"우린 낚시에 빠졌잖아
갑오징어 낚시
낚시 배 타고?
선상?
요즘 캠핑도 많이 가던데 호호호
아지 그냥 방파제 가서 함
새벽에 가나 평일에?
주말?
그 뭐냐
방파제 마자
근데 겁나 많이 잡아옴
캠핑 좋지
캠핑족이가 너네도 하하
주말에 시도 때도 없이 간당...
우린 캠핑 안 맞아
밤에... 대단하다
벌레 많을듯
근데 나 완전 강태공
한번 가고 다시 한번 안감
우리도 캠핑은 귀찮아서...
벌레 이상하게 없어 키키
**는 문어도 잡았음
** 낚시 잘하나 보네 키키
낚아줘봐라 좀..."
2068,일반 대화,"플스 살테니까 우리집에 놀러와
오 언제 살 거야
키키 플스 사라
술은 내가 챙긴다!
같이 위닝 하자
위닝 할 줄도 모르면서
해보자
그걸로 또 뭐할 수 있노 하하
이제 당근에 알아봐야지 키키
무슨 위닝이여 하하
키키 당근마켓 나도 알아볼게
그때까지 연습하는 거지
웬 개무시?
오만 때만 거 다 할 수 있지
키키 내가 젤 잘할듯
키키 좀비 게임 재밌다던데 키키
플스 산 사람들 좋겠다
키키 다 이겨주지
자신있다
한번 해봄
나 그때까지 연습할 거야
연습해봐 그럼
키키 그걸로 밤새 할 거 같은데"
2069,일반 대화,"특전사 나온 친구 있어?
특전사 나온 친구 있음
강철부대 보니까 멋지더라
특전사는 주위에  많이 없넹
***라고 그 아이 특전사임
나도 주위에 없는듯 ㅠㅠ
강철부대 진짜 재밌어
민정경찰 나왔음 그 아이
강철부대 누가 제일 기억나노 하하
우리 동네 특전사 그런 거면 맞는다 지금 당장
에스디티 출신
박군 진짜 멋지다 키도 작은데
민정 경찰이 뭔디
박군 간지나긴 하더라
유디티도 멋지더라...
체력 최고
박군 또 이상한 이야기 돌던데... 구설수...
유디티가 쌉간지지
구설수 그만...
끼가 많다 박군은"
2070,일반 대화,"집 근처에 골프장 생겼대 키키
집 근처에 골프장이?
스크린 골프 연습장 키키
아 키키. 난 또 뭐가 생겼다고
키키 설마 대형 골프장이 생겼을까 봐
ㅋ. 예전엔 너 데리고 많이 갔었는데
그러게 키키
어떻게 하는지 다 까먹었어 키키
그런 건 다시 하다 보면 돼
어떻게 잡는 건지도 다 까먹었어 키키
그러니까 금방 다시 익숙해져
키키 몸이 근질근질해서리 키키
거기 시간당 얼마래?
몰라 키키
그냥 생겼다고만 알아 키키
거기 가격이나 좀 알아봐
왜 키키 아빠 가려고?
오랜만에 한번 치러 가야지"
2071,일반 대화,"다른 동물 키워 본 적 있어?
반려동물 요즘 뭐가 유행이지...?
나는 될 수 있다면 원숭이도 키워보고 싶어
부모님은 닭을 키우셔 하하하
난 거북이 키워봤어 키키
원숭이는 불법이더라고?
40마리 정도 키우셔...
닭ㅂ? 키키
그것도 반려야>? 키키
닭 농장이네!
원숭이가 불법이래?
여우도 키운다던데
우리 할머니는 소 키웠어 키키
원숭이가 불법이더라구 알아보니까
응 반려지 가끔 백숙이 되기도 하지만...
집에서 원숭이?
대박이네
악 키키 삶아지나 보네
아주 소중해 우리 집 닭들 하하
난 낙타 같은 거 키워보고 싶어
달걀도 무료겠다"
2072,일반 대화,"안 그래도 알아보고 있긴 해 키키
회사 근처에 살면 편하지
그니깐 키키
출퇴근 편한 게 최고더라고
그럼 거기로 가면 되겠네
키키 회사 근처 살면 좋은데 비싸서 그렇지
거기는 얼마나 하길래
뭐 보통보다는 배는 줘야 할걸 ㅠㅠ
회사 근처라 그런가 보다
응 키키 회사 사람들도 거기 많이 살더라고
아니면 거기 같이 살지 그래
어디?
회사 사람이랑?
키키. 한번 알아나 봐
아니야;
절대 싫어 키키 그건 키키
그래도 지금 이렇게 고민하는 거보다 낫지
아니야... 키키
그냥 좀 더 고민해볼게 키키
거기 살면 출퇴근도 쉽고 좋지"
2073,일반 대화,"너 백신 뭐 맞았다고 했지?
나는 모더나 맞았어
어머 방금 기사 보니까
곧 이차 맞는다 하하
해외에서는 모더나 젊은 사람 금지 했대
헐 [이모티콘] 왜오애
이게 머선 일이구
미쳤다 이차 곧 맞는데 우뜨케
심장에 염증이 생길 수 있다는데?
헐 갑자기 무서워 ㅠ
스웨덴이랑 어디더라 금지했댕
일부러 화이자 대신 모더나 맞았는데 ㅠㅠ
우리나라는 별말이 없네...?
그러게 ㅠㅠ 모더나가 더 조은줄
나도 맞을까 했는데 정지 됐어
키키 잘했다 좀 더 있다 맞아 ㅠ"
2074,일반 대화,"점심 식사하셨나여 하하
넹! 맛있는 거 먹었어요
저녁 메뉴는 골랐나여?
샐러드 먹을라구용
키키 점심 뭐 먹었엉?
다이어트 중이여가지고
샐러드 진짜 자주 먹네...
점심은 뭘 먹을까요
다이어트 나두 해야 하는데 ㅠ
다이어트 맨날 실팽
점심은 맛있는 거니까... 고기
점심은 뭐 먹었더라 라면,?
키키 요즘 닭 가슴살 소시지 맛있더라 키키
하하 이러니까 실패해요
키키 라면은 언제나 존맛
닭 가슴살 너무 물리고,
소세지 맛있죠?!"
2075,일반 대화,"빨리 크리스마스 되면 좋겠다
벌써? 키키 난 가을이 좋은뎅
예쁜 버스 나 아직 한 번도 못 타봤거든 하하
키키 아 그 꾸며진 버스?
응 하하 올해는 꼭 탈 거야!
난 여러 번 타봤지롱 하하
너네 집 들어가는 방향이었나?
웅 아저씨 엄청 친절함 키키
키키 인사도 해주신다고 하던데
사탕도 가져갈수 있고 좋던뎅
사탕도 있음? 대박
산타 복장 입고 계심 키키
키키 나도 탈 거야 ㅜㅜ
코코몽 지하철도 탈래...
키키 니가 애가 키키
하고 싶은 거 많네 키키
키키 왜 ㅜㅜ 그럼 같이 할래?
난 타요 버스 타보고 싶어 하하"
2076,일반 대화,"백신 맞고 탈모 온 사람 봤어?
헐 왜케 부작용이 많대요
무슨 또 그런 일이 다 있누
무서워 죽겠네
넘 불쌍하더라 머리 다 빠졌어 ㅠ
내 머리 소중해 ㅣ,
우울증 올 듯 사회 생활 불가능이래
˗ˋˏ 와 ˎˊ˗ 진짜 , 남자 분이셔?
대머리 같이 빠진 게 아니구
그런 건 진짜 누가 보상해 주냐고 ㅠ
응 누가 봐도 이건 무슨 병이네 싶은 탈모 더라구
ㅜㅜ 어뜨케 ㅠㅠ 불쌍해
마자 그걸 개인이 백신 때문이라고 어떻게 증명하지...?
그러니까 그리고 그걸 국가에서 보상 할 수도 없고
넘 불쌍 하더라... 우짜누
코로나가 국가 땜도 아니고"
2077,일반 대화,"스페인에서 다이버들이 해양 쓰레기 줍다가 금화 무더기 발견한 거 봄? ㄷㄷ
어? 어디여 내가 갔어야 된디
**를 빨리 파견해야 함
하 금화라니... ㅜㅜ
1500년대 해적 유물이래 대박이제
와 그거 근데 돈의 가치가 있음?
**를 스페인으로
바로 이때다
와 보내자 **를
금이라니까 금이 얼마나 올랐는데
...금... 말 다했네
키키 금덩이들을 발견했다고!
와 금덩이 금덩이는 썩지도 않아
키키 근데 친구야 욕하면 안댕
와 개꿀이야 아 미안 진심으로...
키키 내 말이 바다에 그대로 있더라
와 금덩어리 얼마... 와 ㅜㅜ 부럽다"
2078,일반 대화,"저녁 뭐 먹었냥 하하
나 치킨 먹었음 키키
오 나도 방금 치킨 시킴
키키 열 통했다 치킨
어디 치킨 먹었음
나는 후참잘 시켜 묵음
난 푸라닭 시킴 키키
키키 푸라닭 참 좋아하네 맛있나?
후참잘 맛있음?
하하가 하는 거 맞제
웅웅 후라이드 진짜 잘함
푸라닭 존맛임...
안 느끼행
하지만 내 개인적인 취향은 노랑통닭임
후참잘 함 무봐야겠음 키키
마치 양동 통닭마냥 맛있음
노랑 통닭 맛있음!
운동회 하는 기분이랄까..."
2079,일반 대화,"오늘도 역시 춥네...
발가락 시려서 안 신던 양말 신었다
등산용으로
이제 패딩 꺼내야 하나?
아직 패딩은 에바지?
패딩 너무 비싸
세탁소 오늘 가려고
바닥이 넘 차다다며.
옷 값 거품이 너무 심해
원단은 다 거기서 거기인데
다들 옷은 좀 사고 있어?
나도 패딩 세탁해 둬야지...
패딩 세탁비 얼마야
난 지금 찾아보고 있어 하하
옷 사기 애매해서 못 사고 있어
나이 드니 추운 거 별로다
모르겠어 세탁비는 ㅜ ㅠㅠ
패딩 세탁비 얼마 안 함
키키 몇 천 원
몇 천 원은 돈 아니냐
오늘 나 놀로 가는데 니트 입게 어때?"
2080,일반 대화,"아 요새 너무 춥다
그니깐
갑자기 날씨가 추워졌네?
진짜 봄,가을이 없어진 거 같아
그니깐
예전엔 이 정돈 아니었는데?
지구 온난화 때문인가
노답이네
그런가?
그래서 그런지 천재지변도 많이 일어니는거 같아
그러게
나중에가 진짜 걱정이다
그러게
우리 후손들이 걱정이야
너가 원래 그런 생각을 하는 친구였나?
죽을래
아니 근데 바꼈어 누구땜에
누구?
너를 좋게 바뀌게 했네
우웅 그런 친구가 있어
나중에 뭐 소개 좀 시켜줘
그 친구가 널 별로 안 좋아해
누구길래 그러는 거지 나를 싫어하는 사람은 없는데
누군지 모를 거야 아마"
2081,일반 대화,"오빠야 직장 생활 해봤음?
나는 이미 직장 생활 ing 이지
키키  난 잠깐 했는데 힘들어
힘들지 직장 생활은 별로야
키키 진짜 나도 하기 싫은데 돈은 없고
최대한 미룰 수 있다면 미루렴
키키 안 돼 미룰 수 없는 지경이야 ㅜㅜ
그렇다면 일단 취업을 해보자
키키 어디로 가면 될까 오빠 회사 시켜줘
우리 회사 가면 화날 것 같은데
키키 왜 화가 나? 키키
나 일 잘해!
**도 많고 좀 그런데?
키키 나의 애교로 녹여 주겠어!
오 그 정도로 넘어가실 분들이려나
키키 오호호 나의 애교를 무시하다니
내가 그런 게 별로 없어서 모르겠네"
2082,일반 대화,"얌 너 연애 중?
야 나 어제부터 연애 중인데 헐
키키 그짓말 치지 마라
키키 아니야 확인시켜주고 싶다 증말
진짜로? 어머 세상에나
어 그럼 좋은 사람 만났지 부끄부끄
얌 축하해 ㅠㅠ
내가 몇 번째로 안 거야?
너는 한 1000명?
***도 모르는 사실이니? 키키
키키 ***는 내가 어제 얘기했지
키키 언제 어디서 만났는데
내 20년 넘은 친구가 소개시켜줬오 하하 부럽지?
그짓말인 듯 구라인 듯 이상해
오메메 사람을 쫌 잘 못 믿나 봄
키키 엉 부럽네
나두 연애하고 싶다 ㅠ
왜 너 결혼한 거 아니니"
2083,일반 대화,"보컬 학원 다니고 싶
내가 가르쳐 줄게
키키 니 노래 못 부르잖아 키키
장난치나 가수 뺨치는데
니 피아노 학원 다녀 봤나?
어릴 때 한 달 정도 다녔음
키키 넌 애기 때 무슨 학원 다녔니?
초등학교 4학년이었나? 5학년이었나 ?
적성에 안 맞든 가베 키키
적성에는 맞는데 성격이 급해서
엄마가 좀 얌전해 졌으면 해서 보낸 듯...
내가 피아노 치는 게 멋있어 보여서 엄마한테 보내 달라고 했는데
요새는 초딩들이 코딩 학원? 다니더라
그게 유행이래
그거 나도 했음 초딩 때
코딩이 뭔데 봐도 모르겠 키키
니는 가짜였네 내는 진빼이"
2084,일반 대화,"아니 오늘 벅수 밥 시켰는데
밥 비쌀 듯 요새 물가 ㅠㅠ
목금 안에 올까?
절대 안 올 듯 담주 돼야
밥은 별루 안 비싸!
택배 많이 밀려서 담주 예상
벅밥 3개월에 9만원 정도 키키
이번 주에 올 수가 없을 듯 하하
벅밥 엄청 조금 먹잖아 키키
3개월에 9만원이면 싸넹 하하
맞제...? 택배 졸 밀렸겠제...?
근데 개벅수는 냄새가 너무 나서
엉 하루에 천 원치 먹는 꼴...
좀 씻어야 될 듯 하하
키키 엉 바로  씻길 것임...
씻기는 건 왜 이리 안 하냐"
2085,일반 대화,"아니 우리 60되면 주택 이사 가자니까
응 주택이 좋긴 해
애들 키울 때 주택 가는 게 맞긴 한데 키키
근데 분리수거 이런 게 불편
그냥 난 60 돼서 갈랭 키키
60 되면 더 좋은 아파트가 좋을 듯
그런 거 갖춰진 주택 단지 없나?
힘들어서 그때 어떻게 관리함
경비실도 있고 그런 데 가고 없어
그래도 아파트가 나을 듯
그건 어짜피 다 ** 몫이니까
그런 데는 개비싸서 돈 많이
키키 난 그냥 주택이 좋쥐...
그럼 내가 건축을 배워 지어볼께
키키 아 그래? 아무래도 비싸겠지?
응 ㄴ 완젼 비쌀 듯"
2086,일반 대화,"나 네일 하구 싶어
네일하면 되지 키키 낼 가
**이가 쏴! 기념으루
헐 나 돈 없어 ㅠㅠ
명절 기념으로 하고 싶어 키키
구럼 **이랑 손잡고 가셈 하하
근데 돌잔치랑 결혼식 때 할까 싶기두...
구래 그럼 좀 있다가 해
**은 바쁘다드라 *형 생일이래
아 내 친군데 난 몰랐네 하하
아 내일 말고 다음 주 *형 생일이래
아하 그렇구먼 하하 생파하자고 하자
그 완전 그거임 ** 커플 키키
** 생일에는 백화점 가고 *형 생일에는 산에 간대
하하 구러네 완젼 생축
그게 뭐냐 키키 완전 ** 커플임
아하 ** 커플 하하 산에 가기 하하"
2087,일반 대화,"나 넘 발 시리당
요즘 너무 추워졌어
오늘 더럽게 춥네...?
빨리 장판 마련해야겠어 키키
내일 코트 입고 결혼식 가도 될까...?
맞앜 키키
따뜻ㅎ하게 입어야 해
이상하진 않겠지 코트가...?
코트가 괜찮지 따뜻하고 좋잖아
코트는  좀 에바 인가?
패딩보다는 훨씬 나아 키키
패딩 입고 갈 수는 없지
코트나 자켓 입고 가 키키 그게 제일 좋아
키키 계절이 넘 애매하다 진짜
응 맞아
너무 애매해 요즘
키키 코트 넘 에바 아냐 진짜...?
코트 입어ㅠㅠ 너무 추워 진쩌ㅏㅏ"
2088,일반 대화,"회사 근처는 너무 비싸서 ㅠㅠ
비싸 봤자 거기서 거기 아니야?
아냐 ㅠㅠ 보증금도 그렇고 월세도 그렇고 ㅠㅠ
둘 중 하나는 포기해야 할 듯 키키
회사 사람 중에 하나는 엄청 멀리서 오더라고 ㅠ
차 안 가지고 다니고?
차가 더 막힌다면서 키키
아무리 그래도...
얼마나 걸린다는데?
버스 타고 회사까지 두 시간이랬나...?
어흑 말만 들어도 숨 막힌다 야
대신 거긴 월세가 싸다더라고
아무리 싸도 난 못하겄다 키키
나도 듣자마자 욕하긴 했어 키키
그 사람은 이사 안 한대?
안 그래도 그 대리님도 알아본다더라고 키키
물어봐서 같이 구해봐"
